TRIG,ACQ,EXT,RESP,PULS
0,0,0,2149,1890
0,0,0,2149,1895
0,0,0,2149,1895
0,0,0,2149,1898
0,0,0,2149,1898
0,0,0,2149,1900
0,0,0,2149,1900
0,0,0,2135,1900
0,0,0,2135,1900
0,0,0,2135,1898
0,0,0,2135,1898
0,0,0,2135,1895
0,0,0,2135,1895
0,0,0,2135,1893
0,0,0,2135,1893
0,0,0,2135,1890
0,0,0,2135,1890
0,0,0,2135,1888
0,0,0,2135,1888
0,0,0,2135,1890
0,0,0,2135,1890
0,0,0,2135,1888
0,0,0,2135,1888
0,0,0,2120,1890
0,0,0,2120,1890
0,0,0,2120,1893
0,0,0,2120,1893
0,0,0,2120,1893
0,0,0,2120,1893
0,0,0,2120,1900
0,0,0,2120,1900
0,0,0,2135,1905
0,0,0,2135,1905
0,0,0,2135,1910
0,0,0,2135,1910
0,0,0,2135,1913
0,0,0,2135,1913
0,0,0,2135,1915
0,0,0,2135,1915
0,0,0,2135,1918
0,0,0,2135,1918
0,0,0,2135,1920
0,0,0,2135,1920
0,0,0,2135,1923
0,0,0,2135,1923
0,0,0,2135,1925
0,0,0,2135,1925
0,0,0,2149,1933
0,0,0,2149,1933
0,0,0,2149,1943
0,0,0,2149,1943
0,0,0,2149,1955
0,0,0,2149,1955
0,0,0,2149,1970
0,0,0,2149,1970
0,0,0,2149,1985
0,0,0,2149,1985
0,0,0,2149,2008
0,0,0,2149,2008
0,0,0,2149,2030
0,0,0,2149,2030
0,0,0,2149,2055
0,0,0,2149,2055
0,0,0,2149,2080
0,0,0,2149,2080
0,0,0,2149,2108
0,0,0,2149,2108
0,0,0,2149,2135
0,0,0,2149,2135
0,0,0,2149,2160
0,0,0,2149,2160
0,0,0,2149,2185
0,0,0,2149,2185
0,0,0,2149,2210
0,0,0,2149,2210
0,0,0,2149,2233
0,0,0,2149,2233
0,0,0,2149,2255
0,0,0,2149,2255
0,0,0,2149,2273
0,0,0,2149,2273
0,0,0,2149,2295
0,0,0,2149,2295
0,0,0,2149,2318
0,0,0,2149,2318
0,0,0,2149,2338
0,0,0,2149,2338
0,0,0,2164,2355
0,0,0,2164,2355
0,0,0,2164,2373
0,0,0,2164,2373
0,0,0,2164,2390
0,0,0,2164,2390
0,0,0,2164,2410
0,0,0,2164,2410
0,0,0,2178,2425
0,0,0,2178,2425
0,0,0,2178,2438
0,0,0,2178,2438
0,0,0,2178,2450
0,0,0,2178,2450
0,0,0,2178,2460
0,0,0,2178,2460
0,0,0,2207,2473
0,0,0,2207,2473
0,0,0,2207,2478
0,0,0,2207,2478
0,0,0,2207,2488
0,0,0,2207,2488
0,0,0,2207,2490
0,0,0,2207,2490
0,0,0,2193,2495
0,0,0,2193,2495
0,0,0,2193,2498
0,0,0,2193,2498
0,0,0,2193,2498
0,0,0,2193,2498
0,0,0,2193,2495
0,0,0,2193,2495
0,0,0,2193,2495
0,0,0,2193,2495
0,0,0,2193,2490
0,0,0,2193,2490
0,0,0,2193,2483
0,0,0,2193,2483
0,0,0,2193,2475
0,0,0,2193,2475
0,0,0,2178,2465
0,0,0,2178,2465
0,0,0,2178,2455
0,0,0,2178,2455
0,0,0,2178,2445
0,0,0,2178,2445
0,0,0,2178,2440
0,0,0,2178,2440
0,0,0,2178,2428
0,0,0,2178,2428
0,0,0,2178,2415
0,0,0,2178,2415
0,0,0,2178,2408
0,0,0,2178,2408
0,0,0,2178,2393
0,0,0,2178,2393
0,0,0,2178,2380
0,0,0,2178,2380
0,0,0,2178,2370
0,0,0,2178,2370
0,0,0,2178,2360
0,0,0,2178,2360
0,0,0,2178,2350
0,0,0,2178,2350
0,0,0,2207,2340
0,0,0,2207,2340
0,0,0,2207,2330
0,0,0,2207,2330
0,0,0,2207,2323
0,0,0,2207,2323
0,0,0,2207,2310
0,0,0,2207,2310
0,0,0,2222,2300
0,0,0,2222,2300
0,0,0,2222,2285
0,0,0,2222,2285
0,0,0,2222,2273
0,0,0,2222,2273
0,0,0,2222,2255
0,0,0,2222,2255
0,0,0,2236,2240
0,0,0,2236,2240
0,0,0,2236,2225
0,0,0,2236,2225
0,0,0,2236,2210
0,0,0,2236,2210
0,0,0,2236,2193
0,0,0,2236,2193
0,0,0,2236,2180
0,0,0,2236,2180
0,0,0,2236,2165
0,0,0,2236,2165
0,0,0,2236,2153
0,0,0,2236,2153
0,0,0,2236,2140
0,0,0,2236,2140
0,0,0,2222,2125
0,0,0,2222,2125
0,0,0,2222,2113
0,0,0,2222,2113
0,0,0,2222,2100
0,0,0,2222,2100
0,0,0,2222,2088
0,0,0,2222,2088
0,0,0,2222,2073
0,0,0,2222,2073
0,0,0,2222,2063
0,0,0,2222,2063
0,0,0,2222,2050
0,0,0,2222,2050
0,0,0,2222,2043
0,0,0,2222,2043
0,0,0,2207,2035
0,0,0,2207,2035
0,0,0,2207,2030
0,0,0,2207,2030
0,0,0,2207,2023
0,0,0,2207,2023
0,0,0,2207,2020
0,0,0,2207,2020
0,0,0,2178,2015
0,0,0,2178,2015
0,0,0,2178,2015
0,0,0,2178,2015
0,0,0,2178,2013
0,0,0,2178,2013
0,0,0,2178,2010
0,0,0,2178,2010
0,0,0,2178,2010
0,0,0,2178,2010
0,0,0,2178,2008
0,0,0,2178,2008
0,0,0,2178,2008
0,0,0,2178,2008
0,0,0,2178,2003
0,0,0,2178,2003
0,0,0,2193,2005
0,0,0,2193,2005
0,0,0,2193,2008
0,0,0,2193,2008
0,0,0,2193,2005
0,0,0,2193,2005
0,0,0,2193,2005
0,0,0,2193,2005
0,0,0,2164,2005
0,0,0,2164,2005
0,0,0,2164,2008
0,0,0,2164,2008
0,0,0,2164,2008
0,0,0,2164,2008
0,0,0,2164,2010
0,0,0,2164,2010
0,0,0,2135,2010
0,0,0,2135,2010
0,0,0,2135,2013
0,0,0,2135,2013
0,0,0,2135,2010
0,0,0,2135,2010
0,0,0,2135,2008
0,0,0,2135,2008
0,0,0,2106,2005
0,0,0,2106,2005
0,0,0,2106,2000
0,0,0,2106,2000
0,0,0,2106,1998
0,0,0,2106,1998
0,0,0,2106,1995
0,0,0,2106,1995
0,0,0,0,1995
0,0,0,0,1995
0,0,0,0,1993
0,0,0,0,1993
0,0,0,0,1993
0,0,0,0,1993
0,0,0,0,1993
0,0,0,0,1993
0,0,0,2004,1990
0,0,0,2004,1990
0,0,0,2004,1988
0,0,0,2004,1988
0,0,0,2004,1985
0,0,0,2004,1985
0,0,0,2004,1983
0,0,0,2004,1983
0,0,0,1946,1980
0,0,0,1946,1980
0,0,0,1946,1978
0,0,0,1946,1978
0,0,0,1946,1975
0,0,0,1946,1975
0,0,0,1946,1975
0,0,0,1946,1975
0,0,0,1932,1975
0,0,0,1932,1975
0,0,0,1932,1975
0,0,0,1932,1975
0,0,0,1932,1978
0,0,0,1932,1978
0,0,0,1932,1980
0,0,0,1932,1980
0,0,0,1917,1978
0,0,0,1917,1978
0,0,0,1917,1980
0,0,0,1917,1980
0,0,0,1917,1980
0,0,0,1917,1980
0,0,0,1917,1980
0,0,0,1917,1980
0,0,0,1888,1980
0,0,0,1888,1980
0,0,0,1888,1980
0,0,0,1888,1980
0,0,0,1888,1978
0,0,0,1888,1978
0,0,0,1888,1973
0,0,0,1888,1973
0,0,0,1859,1970
0,0,0,1859,1970
0,0,0,1859,1965
0,0,0,1859,1965
0,0,0,1859,1960
0,0,0,1859,1960
0,0,0,1859,1953
0,0,0,1859,1953
0,0,0,1830,1943
0,0,0,1830,1943
0,0,0,1830,1938
0,0,0,1830,1938
0,0,0,1830,1930
0,0,0,1830,1930
0,0,0,1830,1923
0,0,0,1830,1923
0,0,0,1772,1918
0,0,0,1772,1918
0,0,0,1772,1910
0,0,0,1772,1910
0,0,0,1772,1905
0,0,0,1772,1905
0,0,0,1772,1900
0,0,0,1772,1900
0,0,0,1743,1898
0,0,0,1743,1898
0,0,0,1743,1893
0,0,0,1743,1893
0,0,0,1743,1885
0,0,0,1743,1885
0,0,0,1743,1880
0,0,0,1743,1880
0,0,0,1729,1878
0,0,0,1729,1878
0,0,0,1729,1873
0,0,0,1729,1873
0,0,0,1729,1873
0,0,0,1729,1873
0,0,0,1729,1873
0,0,0,1729,1873
0,0,0,1700,1873
0,0,0,1700,1873
0,0,0,1700,1873
0,0,0,1700,1873
0,0,0,1700,1873
0,0,0,1700,1873
0,0,0,1700,1878
0,0,0,1700,1878
0,0,0,1700,1880
0,0,0,1700,1880
0,0,0,1700,1885
0,0,0,1700,1885
0,0,0,1700,1888
0,0,0,1700,1888
0,0,0,1700,1898
0,0,0,1700,1898
0,0,0,1671,1908
0,0,0,1671,1908
0,0,0,1671,1920
0,0,0,1671,1920
0,0,0,1671,1938
0,0,0,1671,1938
0,0,0,1671,1955
0,0,0,1671,1955
0,0,0,1656,1978
0,0,0,1656,1978
0,0,0,1656,2000
0,0,0,1656,2000
0,0,0,1656,2025
0,0,0,1656,2025
0,0,0,1656,2054
0,0,0,1656,2054
0,0,0,1613,2087
0,0,0,1613,2087
0,0,0,1613,2123
0,0,0,1613,2123
0,0,0,1613,2156
0,0,0,1613,2156
0,0,0,1613,2189
0,0,0,1613,2189
0,0,0,1598,2219
0,0,0,1598,2219
0,0,0,1598,2246
0,0,0,1598,2246
0,0,0,1598,2273
0,0,0,1598,2273
0,0,0,1598,2300
0,0,0,1598,2300
0,0,0,1555,2327
0,0,0,1555,2327
0,0,0,1555,2348
0,0,0,1555,2348
0,0,0,1555,2369
0,0,0,1555,2369
0,0,0,1555,2390
0,0,0,1555,2390
0,0,0,1555,2405
0,0,0,1555,2405
0,0,0,1555,2423
0,0,0,1555,2423
0,0,0,1555,2435
0,0,0,1555,2435
0,0,0,1555,2450
0,0,0,1555,2450
0,0,0,1555,2462
0,0,0,1555,2462
0,0,0,1555,2471
0,0,0,1555,2471
0,0,0,1555,2474
0,0,0,1555,2474
0,0,0,1555,2480
0,0,0,1555,2480
0,0,0,1511,2483
0,0,0,1511,2483
0,0,0,1511,2486
0,0,0,1511,2486
0,0,0,1511,2489
0,0,0,1511,2489
0,0,0,1511,2489
0,0,0,1511,2489
0,0,0,1482,2489
0,0,0,1482,2489
0,0,0,1482,2486
0,0,0,1482,2486
0,0,0,1482,2483
0,0,0,1482,2483
0,0,0,1482,2480
0,0,0,1482,2480
0,0,0,1453,2471
0,0,0,1453,2471
0,0,0,1453,2462
0,0,0,1453,2462
0,0,0,1453,2453
0,0,0,1453,2453
0,0,0,1453,2441
0,0,0,1453,2441
0,0,0,1424,2432
0,0,0,1424,2432
0,0,0,1424,2420
0,0,0,1424,2420
0,0,0,1424,2411
0,0,0,1424,2411
0,0,0,1424,2399
0,0,0,1424,2399
0,0,0,1424,2387
0,0,0,1424,2387
0,0,0,1424,2372
0,0,0,1424,2372
0,0,0,1424,2357
0,0,0,1424,2357
0,0,0,1424,2342
0,0,0,1424,2342
0,0,0,1410,2327
0,0,0,1410,2327
0,0,0,1410,2309
0,0,0,1410,2309
0,0,0,1410,2288
0,0,0,1410,2288
0,0,0,1410,2270
0,0,0,1410,2270
0,0,0,1395,2252
0,0,0,1395,2252
0,0,0,1395,2228
0,0,0,1395,2228
0,0,0,1395,2201
0,0,0,1395,2201
0,0,0,1395,2177
0,0,0,1395,2177
0,0,0,1395,2150
0,0,0,1395,2150
0,0,0,1395,2129
0,0,0,1395,2129
0,0,0,1395,2105
0,0,0,1395,2105
0,0,0,1395,2087
0,0,0,1395,2087
0,0,0,1381,2066
0,0,0,1381,2066
0,0,0,1381,2051
0,0,0,1381,2051
0,0,0,1381,2039
0,0,0,1381,2039
0,0,0,1381,2018
0,0,0,1381,2018
0,0,0,1352,2003
0,0,0,1352,2003
0,0,0,1352,1991
0,0,0,1352,1991
0,0,0,1352,1976
0,0,0,1352,1976
0,0,0,1352,1961
0,0,0,1352,1961
0,0,0,1337,1952
0,0,0,1337,1952
0,0,0,1337,1940
0,0,0,1337,1940
0,0,0,1337,1928
0,0,0,1337,1928
0,0,0,1337,1919
0,0,0,1337,1919
0,0,0,1323,1910
0,0,0,1323,1910
0,0,0,1323,1901
0,0,0,1323,1901
0,0,0,1323,1892
0,0,0,1323,1892
0,0,0,1323,1886
0,0,0,1323,1886
0,0,0,1323,1883
0,0,0,1323,1883
0,0,0,1323,1877
0,0,0,1323,1877
0,0,0,1323,1874
0,0,0,1323,1874
0,0,0,1323,1871
0,0,0,1323,1871
0,0,0,1323,1868
0,0,0,1323,1868
0,0,0,1323,1865
0,0,0,1323,1865
0,0,0,1323,1862
0,0,0,1323,1862
0,0,0,1323,1853
0,0,0,1323,1853
0,0,0,1308,1844
0,0,0,1308,1844
0,0,0,1308,1838
0,0,0,1308,1838
0,0,0,1308,1829
0,0,0,1308,1829
0,0,0,1308,1820
0,0,0,1308,1820
0,0,0,1294,1814
0,0,0,1294,1814
0,0,0,1294,1808
0,0,0,1294,1808
0,0,0,1294,1802
0,0,0,1294,1802
0,0,0,1294,1796
0,0,0,1294,1796
0,0,0,1279,1796
0,0,0,1279,1796
0,0,0,1279,1790
0,0,0,1279,1790
0,0,0,1279,1787
0,0,0,1279,1787
0,0,0,1279,1787
0,0,0,1279,1787
0,0,0,1294,1787
0,0,0,1294,1787
0,0,0,1294,1787
0,0,0,1294,1787
0,0,0,1294,1784
0,0,0,1294,1784
0,0,0,1294,1784
0,0,0,1294,1784
0,0,0,1279,1784
0,0,0,1279,1784
0,0,0,1279,1778
0,0,0,1279,1778
0,0,0,1279,1775
0,0,0,1279,1775
0,0,0,1279,1766
0,0,0,1279,1766
0,0,0,1265,1760
0,0,0,1265,1760
0,0,0,1265,1751
0,0,0,1265,1751
0,0,0,1265,1745
0,0,0,1265,1745
0,0,0,1265,1742
0,0,0,1265,1742
0,0,0,1265,1733
0,0,0,1265,1733
0,0,0,1265,1727
0,0,0,1265,1727
0,0,0,1265,1721
0,0,0,1265,1721
0,0,0,1265,1712
0,0,0,1265,1712
0,0,0,1236,1709
0,0,0,1236,1709
0,0,0,1236,1706
0,0,0,1236,1706
0,0,0,1236,1703
0,0,0,1236,1703
0,0,0,1236,1703
0,0,0,1236,1703
0,0,0,1250,1700
0,0,0,1250,1700
0,0,0,1250,1700
0,0,0,1250,1700
0,0,0,1250,1697
0,0,0,1250,1697
0,0,0,1250,1694
0,0,0,1250,1694
0,0,0,1250,1691
0,0,0,1250,1691
0,0,0,1250,1691
0,0,0,1250,1691
0,0,0,1250,1691
0,0,0,1250,1691
0,0,0,1250,1691
0,0,0,1250,1691
0,0,0,1265,1691
0,0,0,1265,1691
0,0,0,1265,1694
0,0,0,1265,1694
0,0,0,1265,1697
0,0,0,1265,1697
0,0,0,1265,1703
0,0,0,1265,1703
0,0,0,1265,1703
0,0,0,1265,1703
0,0,0,1265,1703
0,0,0,1265,1703
0,0,0,1265,1706
0,0,0,1265,1706
0,0,0,1265,1706
0,0,0,1265,1706
0,0,0,1279,1700
0,0,0,1279,1700
0,0,0,1279,1700
0,0,0,1279,1700
0,0,0,1279,1697
0,0,0,1279,1697
0,0,0,1279,1694
0,0,0,1279,1694
0,0,0,1265,1694
0,0,0,1265,1694
0,0,0,1265,1694
0,0,0,1265,1694
0,0,0,1265,1694
0,0,0,1265,1694
0,0,0,1265,1694
0,0,0,1265,1694
0,0,0,1265,1694
0,0,0,1265,1694
0,0,0,1265,1694
0,0,0,1265,1694
0,0,0,1265,1694
0,0,0,1265,1694
0,0,0,1265,1691
0,0,0,1265,1691
0,0,0,1236,1691
0,0,0,1236,1691
0,0,0,1236,1688
0,0,0,1236,1688
0,0,0,1236,1685
0,0,0,1236,1685
0,0,0,1236,1682
0,0,0,1236,1682
0,0,0,1192,1682
0,0,0,1192,1682
0,0,0,1192,1682
0,0,0,1192,1682
0,0,0,1192,1682
0,0,0,1192,1682
0,0,0,1192,1685
0,0,0,1192,1685
0,0,0,1192,1691
0,0,0,1192,1691
0,0,0,1192,1697
0,0,0,1192,1697
0,0,0,1192,1712
0,0,0,1192,1712
0,0,0,1192,1727
0,0,0,1192,1727
0,0,0,1178,1742
0,0,0,1178,1742
0,0,0,1178,1763
0,0,0,1178,1763
0,0,0,1178,1784
0,0,0,1178,1784
0,0,0,1178,1811
0,0,0,1178,1811
0,0,0,1149,1838
0,0,0,1149,1838
0,0,0,1149,1865
0,0,0,1149,1865
0,0,0,1149,1895
0,0,0,1149,1895
0,0,0,1149,1928
0,0,0,1149,1928
0,0,0,1163,1961
0,0,0,1163,1961
0,0,0,1163,1997
0,0,0,1163,1997
0,0,0,1163,2030
0,0,0,1163,2030
0,0,0,1163,2063
0,0,0,1163,2063
0,0,0,1178,2099
0,0,0,1178,2099
0,0,0,1178,2129
0,0,0,1178,2129
0,0,0,1178,2159
0,0,0,1178,2159
0,0,0,1178,2192
0,0,0,1178,2192
0,0,0,1192,2219
0,0,0,1192,2219
0,0,0,1192,2246
0,0,0,1192,2246
0,0,0,1192,2270
0,0,0,1192,2270
0,0,0,1192,2297
0,0,0,1192,2297
0,0,0,1221,2321
0,0,0,1221,2321
0,0,0,1221,2342
0,0,0,1221,2342
0,0,0,1221,2360
0,0,0,1221,2360
0,0,0,1221,2375
0,0,0,1221,2375
0,0,0,1265,2384
0,0,0,1265,2384
0,0,0,1265,2396
0,0,0,1265,2396
0,0,0,1265,2405
0,0,0,1265,2405
0,0,0,1265,2414
0,0,0,1265,2414
0,0,0,1279,2423
0,0,0,1279,2423
0,0,0,1279,2429
0,0,0,1279,2429
0,0,0,1279,2435
0,0,0,1279,2435
0,0,0,1279,2438
0,0,0,1279,2438
0,0,0,1279,2444
0,0,0,1279,2444
0,0,0,1279,2447
0,0,0,1279,2447
0,0,0,1279,2447
0,0,0,1279,2447
0,0,0,1279,2447
0,0,0,1279,2447
0,0,0,1294,2447
0,0,0,1294,2447
0,0,0,1294,2447
0,0,0,1294,2447
0,0,0,1294,2444
0,0,0,1294,2444
0,0,0,1294,2444
0,0,0,1294,2444
0,0,0,1308,2438
0,0,0,1308,2438
0,0,0,1308,2435
0,0,0,1308,2435
0,0,0,1308,2432
0,0,0,1308,2432
0,0,0,1308,2423
0,0,0,1308,2423
0,0,0,1308,2417
0,0,0,1308,2417
0,0,0,1308,2408
0,0,0,1308,2408
0,0,0,1308,2396
0,0,0,1308,2396
0,0,0,1308,2384
0,0,0,1308,2384
0,0,0,1323,2369
0,0,0,1323,2369
0,0,0,1323,2357
0,0,0,1323,2357
0,0,0,1323,2345
0,0,0,1323,2345
0,0,0,1323,2330
0,0,0,1323,2330
0,0,0,1337,2315
0,0,0,1337,2315
0,0,0,1337,2300
0,0,0,1337,2300
0,0,0,1337,2285
0,0,0,1337,2285
0,0,0,1337,2267
0,0,0,1337,2267
0,0,0,1352,2249
0,0,0,1352,2249
0,0,0,1352,2234
0,0,0,1352,2234
0,0,0,1352,2213
0,0,0,1352,2213
0,0,0,1352,2198
0,0,0,1352,2198
0,0,0,1366,2180
0,0,0,1366,2180
0,0,0,1366,2162
0,0,0,1366,2162
0,0,0,1366,2150
0,0,0,1366,2150
0,0,0,1366,2135
0,0,0,1366,2135
0,0,0,1381,2120
0,0,0,1381,2120
0,0,0,1381,2108
0,0,0,1381,2108
0,0,0,1381,2090
0,0,0,1381,2090
0,0,0,1381,2078
0,0,0,1381,2078
0,0,0,1395,2063
0,0,0,1395,2063
0,0,0,1395,2051
0,0,0,1395,2051
0,0,0,1395,2039
0,0,0,1395,2039
0,0,0,1395,2024
0,0,0,1395,2024
0,0,0,1410,2012
0,0,0,1410,2012
0,0,0,1410,2000
0,0,0,1410,2000
0,0,0,1410,1985
0,0,0,1410,1985
0,0,0,1410,1973
0,0,0,1410,1973
0,0,0,1424,1961
0,0,0,1424,1961
0,0,0,1424,1949
0,0,0,1424,1949
0,0,0,1424,1937
0,0,0,1424,1937
0,0,0,1424,1931
0,0,0,1424,1931
0,0,0,1424,1916
0,0,0,1424,1916
0,0,0,1424,1907
0,0,0,1424,1907
0,0,0,1424,1895
0,0,0,1424,1895
0,0,0,1424,1883
0,0,0,1424,1883
0,0,0,1424,1874
0,0,0,1424,1874
0,0,0,1424,1865
0,0,0,1424,1865
0,0,0,1424,1859
0,0,0,1424,1859
0,0,0,1424,1853
0,0,0,1424,1853
0,0,0,1453,1850
0,0,0,1453,1850
0,0,0,1453,1847
0,0,0,1453,1847
0,0,0,1453,1844
0,0,0,1453,1844
0,0,0,1453,1841
0,0,0,1453,1841
0,0,0,1453,1838
0,0,0,1453,1838
0,0,0,1453,1835
0,0,0,1453,1835
0,0,0,1453,1829
0,0,0,1453,1829
0,0,0,1453,1826
0,0,0,1453,1826
0,0,0,1468,1823
0,0,0,1468,1823
0,0,0,1468,1820
0,0,0,1468,1820
0,0,0,1468,1823
0,0,0,1468,1823
0,0,0,1468,1820
0,0,0,1468,1820
0,0,0,1482,1820
0,0,0,1482,1820
0,0,0,1482,1820
0,0,0,1482,1820
0,0,0,1482,1823
0,0,0,1482,1823
0,0,0,1482,1820
0,0,0,1482,1820
0,0,0,1482,1823
0,0,0,1482,1823
0,0,0,1482,1820
0,0,0,1482,1820
0,0,0,1482,1817
0,0,0,1482,1817
0,0,0,1482,1814
0,0,0,1482,1814
0,0,0,1482,1811
0,0,0,1482,1811
0,0,0,1482,1805
0,0,0,1482,1805
0,0,0,1482,1805
0,0,0,1482,1805
0,0,0,1482,1802
0,0,0,1482,1802
0,0,0,1468,1802
0,0,0,1468,1802
0,0,0,1468,1799
